14:00:23.493 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
14:00:25.091 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
14:04:16.021 -> 28.29, 33.29, 1.83, 0.00, 211, 0, 0.04, 0.00
14:04:17.024 -> 28.29, 33.29, 1.83, 0.00, 211, 0, -0.00, 0.00
14:04:18.062 -> 28.29, 33.29, 1.83, 0.00, 211, 0, -0.00, 0.00
14:04:19.069 -> 28.29, 33.29, 1.83, 0.00, 211, 0, -0.00, 0.00
14:04:20.100 -> 28.29, 33.29, 1.83, 0.00, 211, 0, -0.00, 0.00
14:04:21.108 -> 28.29, 33.29, 1.83, 0.00, 211, 0, 0.04, 0.00
14:04:22.138 -> 28.29, 33.29, 1.83, 0.00, 211, 0, -0.00, 0.00
14:04:23.163 -> 28.29, 33.29, 1.83, 0.00, 211, 0, -0.00, 0.00
14:04:24.187 -> 28.29, 33.29, 1.83, 0.00, 211, 0, -0.00, 0.00
14:04:25.204 -> 28.38, 33.38, 1.92, 0.09, 215, 0, -0.00, 0.00
14:04:26.232 -> 28.38, 33.38, 1.92, 0.00, 214, 0, -0.00, 0.00
14:04:27.272 -> 28.38, 33.38, 1.92, 0.00, 214, 0, -0.00, 0.00
14:04:28.266 -> 28.38, 33.38, 1.92, 0.00, 214, 0, -0.00, 0.00
14:04:29.300 -> 28.38, 33.38, 1.92, 0.00, 214, 0, -0.00, 0.00
14:04:30.322 -> 28.38, 33.38, 1.92, 0.00, 214, 0, -0.00, 0.00
14:04:31.348 -> 28.38, 33.38, 1.92, 0.00, 214, 0, 0.04, 0.00
14:04:32.356 -> 28.38, 33.38, 1.92, 0.00, 214, 0, -0.00, 0.00
14:04:33.382 -> 28.38, 33.38, 1.92, 0.00, 214, 0, -0.00, 0.00
14:04:34.414 -> 28.38, 33.38, 1.92, 0.00, 214, 0, -0.00, 0.00
